league,season,matchId,goalsFor,goalsAgainst,totalGoalsBeforeAvg,totalGoalsAgainstBeforeAvg,opponentTotalGoalsBeforeAvg,opponentTotalGoalsAgainstBeforeAvg
bl1,2011,14303,0,2,1.875,1.3125,2.21875,0.65625
bl1,2011,14314,3,2,1.8181818181818181,1.3333333333333333,1.3636363636363635,1.7272727272727273
bl1,2011,14053,4,1,1.4,2.8,1.2,0.6
bl1,2011,14067,2,0,1.8333333333333333,2.5,2,0.8333333333333334
bl1,2011,14079,0,3,1.8571428571428572,2.142857142857143,1.2857142857142858,1.2857142857142858
bl1,2011,14086,2,0,1.625,2.25,1.375,1.25
bl1,2011,14104,3,0,1.5,2.3,0.8,1.7
bl1,2011,14131,0,3,1.6666666666666667,2.1666666666666665,1.5384615384615385,0.6923076923076923
bl1,2011,14149,4,0,1.5714285714285714,2.2142857142857144,1.3333333333333333,2.066666666666667
bl1,2011,14122,1,1,1.7333333333333334,2.066666666666667,1.4,1.8
bl1,2011,14153,0,3,1.6875,2,2.5,0.625
bl1,2011,14169,0,1,1.588235294117647,2.0588235294117645,1.3529411764705883,2
bl1,2011,14171,1,4,1.5,2,2.2777777777777777,1.2777777777777777
bl1,2011,14185,1,0,1.4736842105263157,2.1052631578947367,0.7894736842105263,1.2105263157894737
bl1,2011,14190,0,1,1.45,2,1.25,1.7
bl1,2011,14202,1,2,1.380952380952381,1.9523809523809523,0.9047619047619048,1.4761904761904763
bl1,2011,14206,0,2,1.3636363636363635,1.9545454545454546,1.4545454545454546,1.3181818181818181
bl1,2011,14220,1,1,1.3043478260869565,1.9565217391304348,1.1304347826086956,1.173913043478261
bl1,2011,14233,1,0,1.2916666666666667,1.9166666666666667,1.0833333333333333,1.6666666666666667
bl1,2011,14241,1,4,1.28,1.84,1.2,1.4
bl1,2011,14259,1,2,1.2592592592592593,2.074074074074074,1.037037037037037,1.5185185185185186
bl1,2011,14277,0,4,1.2413793103448276,2.0344827586206895,1.4827586206896552,1.6551724137931034
bl1,2011,14285,0,3,1.2,2.1,1.4333333333333333,0.7333333333333333
bl1,2011,14304,1,4,1.15625,2.09375,1.28125,1.75
bl1,2011,14308,1,4,1.1515151515151516,2.1515151515151514,2.212121212121212,0.6363636363636364
bl1,2011,14061,2,2,0.8,2,1.2,1
bl1,2011,14070,0,0,1,2,1.3333333333333333,1.3333333333333333
bl1,2011,14083,1,0,0.75,2,1.5,2.25
bl1,2011,14114,1,2,0.7272727272727273,1.8181818181818181,2.727272727272727,0.2727272727272727
bl1,2011,14132,2,0,0.7692307692307693,1.8461538461538463,1.4615384615384615,2
bl1,2011,14136,1,3,0.8571428571428571,1.7142857142857142,2,1.4285714285714286
bl1,2011,14150,1,0,0.8666666666666667,1.8,1.6,0.6666666666666666
bl1,2011,14155,1,1,0.875,1.6875,1.25,1.625
bl1,2011,14165,0,1,0.8823529411764706,1.6470588235294117,1.2352941176470589,2.2941176470588234
bl1,2011,14175,2,2,0.8333333333333334,1.6111111111111112,0.7222222222222222,1.1666666666666667
bl1,2011,14187,2,2,0.8947368421052632,1.631578947368421,1.0526315789473684,1.1578947368421053
bl1,2011,14192,0,0,0.95,1.65,0.95,1.55
bl1,2011,14205,1,4,0.9047619047619048,1.5714285714285714,1.3333333333333333,1.3333333333333333
bl1,2011,14214,3,0,0.9090909090909091,1.6818181818181819,1.1363636363636365,1.6818181818181819
bl1,2011,14223,2,2,1,1.608695652173913,1.2173913043478262,1.3043478260869565
bl1,2011,14238,2,1,1,1.56,1.48,1.56
bl1,2011,14269,1,2,1.0714285714285714,1.5,2.392857142857143,0.6428571428571429
bl1,2011,14286,2,1,1.0666666666666667,1.5666666666666667,1.3666666666666667,1.8
bl1,2011,14291,1,1,1.096774193548387,1.5483870967741935,2.129032258064516,1.3225806451612903
bl1,2011,14305,0,0,1.09375,1.53125,1.4375,0.75
bl1,2011,14310,1,0,1.0606060606060606,1.4848484848484849,1.0606060606060606,1.696969696969697
bl1,2011,14092,2,1,1.2222222222222223,1.3333333333333333,2.7777777777777777,0.1111111111111111
bl1,2011,14106,1,2,1.3,1.3,1.1,0.7
bl1,2011,14110,2,2,1.2727272727272727,1.3636363636363635,2,1.4545454545454546
bl1,2011,14123,1,4,1.3333333333333333,1.4166666666666667,1.25,2.0833333333333335
bl1,2011,14127,1,1,1.3076923076923077,1.6153846153846154,1.3076923076923077,1.9230769230769231
bl1,2011,14138,1,1,1.2857142857142858,1.5714285714285714,1.3571428571428572,2.142857142857143
bl1,2011,14145,0,0,1.2666666666666666,1.5333333333333334,1.4666666666666666,1.2666666666666666
bl1,2011,14157,1,1,1.1875,1.4375,0.75,1.25
bl1,2011,14167,0,0,1.1764705882352942,1.411764705882353,1.1176470588235294,1.1176470588235294
bl1,2011,14173,1,0,1.1111111111111112,1.3333333333333333,1.0555555555555556,1.5555555555555556
bl1,2011,14182,1,0,1.105263157894737,1.263157894736842,1.3157894736842106,1.5789473684210527
bl1,2011,14191,1,1,1.1,1.2,1.4,1.7
bl1,2011,14247,1,2,1.3076923076923077,1.3846153846153846,2.4615384615384617,0.6538461538461539
bl1,2011,14261,2,1,1.2962962962962963,1.4074074074074074,1.4814814814814814,0.6666666666666666
bl1,2011,14265,0,3,1.3214285714285714,1.3928571428571428,2.1785714285714284,1.25
bl1,2011,14278,2,0,1.2758620689655173,1.4482758620689655,1.4137931034482758,1.793103448275862
bl1,2011,14281,0,1,1.3,1.4,1.1,1.8333333333333333
bl1,2011,14293,0,0,1.2580645161290323,1.3870967741935485,1.3225806451612903,1.8064516129032258
bl1,2011,14300,0,1,1.21875,1.34375,1.46875,1.34375
bl1,2011,14312,2,1,1.1818181818181819,1.3333333333333333,0.696969696969697,1.5757575757575757
bl1,2011,14080,0,4,1.5,1.125,2.625,0.125
bl1,2011,14096,0,0,1.3333333333333333,1.4444444444444444,1.3333333333333333,2.111111111111111
bl1,2011,14105,3,2,1.2,1.3,1.2,1.7
bl1,2011,14115,1,2,1.3636363636363635,1.3636363636363635,1.1818181818181819,0.7272727272727273
bl1,2011,14119,2,2,1.3333333333333333,1.4166666666666667,1.3333333333333333,2.25
bl1,2011,14133,3,3,1.3846153846153846,1.4615384615384615,1.3076923076923077,1.2307692307692308
bl1,2011,14139,1,1,1.5,1.5714285714285714,0.7142857142857143,1.2857142857142858
bl1,2011,14151,1,2,1.4666666666666666,1.5333333333333334,2.066666666666667,1.4
bl1,2011,14158,1,1,1.4375,1.5625,1.125,1.125
bl1,2011,14164,0,2,1.411764705882353,1.5294117647058822,1,1.6470588235294117
bl1,2011,14172,1,2,1.3333333333333333,1.5555555555555556,1.2222222222222223,1.7777777777777777
bl1,2011,14235,0,6,1.04,1.64,2.32,0.68
bl1,2011,14252,3,1,1,1.8076923076923077,1.4615384615384615,1.5769230769230769
bl1,2011,14260,1,4,1.0740740740740742,1.7777777777777777,1.3333333333333333,1.7777777777777777
bl1,2011,14270,0,0,1.0714285714285714,1.8571428571428572,1.4642857142857142,0.7142857142857143
bl1,2011,14274,1,2,1.0344827586206897,1.793103448275862,1.3448275862068966,1.896551724137931
bl1,2011,14287,3,3,1.0333333333333334,1.8,1.4333333333333333,1.3333333333333333
bl1,2011,14294,1,2,1.096774193548387,1.8387096774193548,0.6129032258064516,1.4838709677419355
bl1,2011,14306,0,4,1.09375,1.84375,2.09375,1.3125
bl1,2011,14313,3,1,1.0606060606060606,1.9090909090909092,1.2121212121212122,1.3333333333333333
bl1,2011,14059,1,3,1.4,2,0.4,1.6
bl1,2011,14075,3,3,1.2857142857142858,2.142857142857143,0.8571428571428571,1
bl1,2011,14128,3,2,1.3333333333333333,1.9166666666666667,2.4615384615384617,0.38461538461538464
bl1,2011,14141,2,2,1.4615384615384615,1.9230769230769231,1.3571428571428572,2
bl1,2011,14146,0,0,1.5,1.9285714285714286,1.3333333333333333,1.7333333333333334
bl1,2011,14160,0,1,1.375,1.75,1.5,0.6875
bl1,2011,14161,2,3,1.2941176470588236,1.7058823529411764,1.2941176470588236,1.2941176470588236
bl1,2011,14174,3,1,1.3333333333333333,1.7777777777777777,1.2222222222222223,2.1666666666666665
bl1,2011,14183,1,1,1.4210526315789473,1.736842105263158,2.3684210526315788,1.263157894736842
bl1,2011,14200,1,1,1.380952380952381,1.6666666666666667,1.0952380952380953,1.1904761904761905
bl1,2011,14212,4,0,1.3636363636363635,1.6363636363636365,0.7272727272727273,1.2727272727272727
bl1,2011,14228,2,1,1.4583333333333333,1.5833333333333333,0.9583333333333334,1.3333333333333333
bl1,2011,14282,0,0,1.5666666666666667,1.6,2.3,0.6666666666666666
bl1,2011,14296,0,0,1.5161290322580645,1.5483870967741935,1.3548387096774193,1.8064516129032258
bl1,2011,14301,0,0,1.46875,1.5,1.09375,1.75
bl1,2011,14315,0,3,1.4242424242424243,1.4545454545454546,1.393939393939394,0.7272727272727273
bl1,2011,14054,2,0,3.2,0.2,2.2,1.6
bl1,2011,14062,3,0,3,0.16666666666666666,1.1666666666666667,1.1666666666666667
bl1,2011,14078,0,0,3,0.14285714285714285,1.7142857142857142,1
bl1,2011,14098,4,0,2.6,0.3,1.2,1.4
bl1,2011,14168,1,3,2.5294117647058822,0.5882352941176471,1.4705882352941178,0.6470588235294118
bl1,2011,14177,2,0,2.4444444444444446,0.7222222222222222,1.3333333333333333,1.8888888888888888
bl1,2011,14180,1,1,2.4210526315789473,0.6842105263157895,1.263157894736842,1.736842105263158
bl1,2011,14194,2,0,2.35,0.7,0.75,1.2
bl1,2011,14198,0,0,2.3333333333333335,0.6666666666666666,1.2857142857142858,2.238095238095238
bl1,2011,14207,2,0,2.227272727272727,0.6363636363636364,2.272727272727273,1.2727272727272727
bl1,2011,14215,0,2,2.217391304347826,0.6086956521739131,1.4782608695652173,1.2608695652173914
bl1,2011,14232,7,1,2.125,0.6666666666666666,1.125,1.1666666666666667
bl1,2011,14253,1,0,2.4444444444444446,0.6666666666666666,0.9259259259259259,1.4074074074074074
bl1,2011,14063,4,2,1.8333333333333333,1.6666666666666667,1.6666666666666667,3
bl1,2011,14073,2,1,2.142857142857143,1.7142857142857142,1.1428571428571428,2.5714285714285716
bl1,2011,14081,1,2,2.125,1.625,0.625,1.5
bl1,2011,14090,1,0,2,1.6666666666666667,1.3333333333333333,1.4444444444444444
bl1,2011,14099,3,1,1.9,1.5,1.3,0.9
bl1,2011,14117,4,0,2,1.5,1.0833333333333333,1.6666666666666667
bl1,2011,14189,0,3,2.3,1.25,1.55,0.6
bl1,2011,14203,4,0,2.1904761904761907,1.3333333333333333,1.2857142857142858,1.8095238095238095
bl1,2011,14216,1,2,2.1739130434782608,1.3043478260869565,1.2173913043478262,2.217391304347826
bl1,2011,14226,3,1,2.125,1.3333333333333333,1.1666666666666667,1.75
bl1,2011,14236,4,1,2.16,1.32,0.64,1.28
bl1,2011,14245,2,0,2.230769230769231,1.3076923076923077,1.5,1.3076923076923077
bl1,2011,14254,1,1,2.2222222222222223,1.2592592592592593,1.1481481481481481,1.4074074074074074
bl1,2011,14272,1,4,2.206896551724138,1.206896551724138,0.9310344827586207,1.4137931034482758
bl1,2011,14055,0,1,1.2,3.2,1.4,0.6
bl1,2011,14084,2,1,1.125,2.5,1.625,2.75
bl1,2011,14091,1,1,1.2222222222222223,2.3333333333333335,1.2222222222222223,1.7777777777777777
bl1,2011,14100,1,1,1.2,2.2,0.8,1.3
bl1,2011,14108,2,2,1.1818181818181819,2.090909090909091,1.1818181818181819,1.2727272727272727
bl1,2011,14118,2,0,1.25,2.0833333333333335,1.25,1.0833333333333333
bl1,2011,14137,2,0,1.2857142857142858,1.8571428571428572,1,1.7142857142857142
bl1,2011,14208,1,1,1.2272727272727273,1.6818181818181819,1.6363636363636365,0.5909090909090909
bl1,2011,14239,1,3,1.16,1.8,1.2,2.08
bl1,2011,14246,1,2,1.1538461538461537,1.8461538461538463,1.3076923076923077,1.8076923076923077
bl1,2011,14255,1,0,1.1481481481481481,1.8518518518518519,0.6296296296296297,1.4074074074074074
bl1,2011,14263,1,1,1.1428571428571428,1.7857142857142858,1.3928571428571428,1.3571428571428572
bl1,2011,14273,0,4,1.1379310344827587,1.7586206896551724,1.1724137931034482,1.3793103448275863
bl1,2011,14292,1,1,1.096774193548387,1.7741935483870968,1.064516129032258,1.3548387096774193
bl1,2011,14069,0,1,1,1,1.3333333333333333,0.5
bl1,2011,14087,1,2,1.125,1.25,1.125,1.875
bl1,2011,14112,1,2,1.0909090909090908,1.6363636363636365,1.2727272727272727,2.3636363636363638
bl1,2011,14129,1,0,1,1.8461538461538463,0.7692307692307693,1.3076923076923077
bl1,2011,14147,0,2,0.9333333333333333,1.7333333333333334,1.0666666666666667,1.2
bl1,2011,14152,3,0,0.875,1.75,1.375,1.1875
bl1,2011,14222,1,0,0.9565217391304348,1.391304347826087,1.608695652173913,0.6086956521739131
bl1,2011,14242,1,3,0.96,1.36,1.24,1.84
bl1,2011,14267,2,2,0.8928571428571429,1.3928571428571428,1.3214285714285714,1.8928571428571428
bl1,2011,14283,2,0,1.0333333333333334,1.4,0.6333333333333333,1.4666666666666666
bl1,2011,14302,3,2,1.0625,1.34375,1.1875,1.28125
bl1,2011,14307,1,4,1.121212121212121,1.3636363636363635,1.4545454545454546,1.303030303030303
bl1,2011,14076,1,0,1.7142857142857142,3.142857142857143,1.2857142857142858,0.42857142857142855
bl1,2011,14097,0,1,1.5555555555555556,2.6666666666666665,0.7777777777777778,1.4444444444444444
bl1,2011,14102,0,1,1.4,2.5,1.2,1.4
bl1,2011,14130,1,1,1.3846153846153846,2.230769230769231,1.1538461538461537,1.1538461538461537
bl1,2011,14193,2,3,1.25,2.2,1.2,1.8
bl1,2011,14229,0,0,1.25,2.1666666666666665,1.5416666666666667,0.625
bl1,2011,14249,2,0,1.2692307692307692,2.0384615384615383,0.6538461538461539,1.3846153846153846
bl1,2011,14257,2,0,1.2962962962962963,1.962962962962963,1.4444444444444444,1.3333333333333333
bl1,2011,14284,0,0,1.3666666666666667,1.8666666666666667,1.2666666666666666,1.3333333333333333
bl1,2011,14060,3,1,1.8,0.8,1.2,1.8
bl1,2011,14094,1,0,1.3333333333333333,1,1.2222222222222223,0.6666666666666666
bl1,2011,14113,1,1,1.2727272727272727,1.0909090909090908,0.8181818181818182,1.2727272727272727
bl1,2011,14134,0,2,1.1428571428571428,1.1428571428571428,1.4285714285714286,1.3571428571428572
bl1,2011,14213,2,1,1.0909090909090908,1.1818181818181819,1.2272727272727273,1.9090909090909092
bl1,2011,14250,2,1,1.1153846153846154,1.4230769230769231,1.5,0.6153846153846154
bl1,2011,14268,2,1,1.1428571428571428,1.3928571428571428,0.6071428571428571,1.3928571428571428
bl1,2011,14289,0,1,1.2258064516129032,1.2903225806451613,1.4838709677419355,1.3870967741935485
bl1,2011,14068,1,0,1.1666666666666667,2,0.8333333333333334,1.5
bl1,2011,14072,1,3,1.1428571428571428,1.7142857142857142,1,1.4285714285714286
bl1,2011,14186,0,0,1.263157894736842,1.894736842105263,1.631578947368421,0.631578947368421
bl1,2011,14221,0,0,1.2173913043478262,1.9130434782608696,0.6956521739130435,1.391304347826087
bl1,2011,14225,3,2,1.1666666666666667,1.8333333333333333,1.5,1.2083333333333333
bl1,2011,14088,2,2,1.125,0.5,1.25,1.375
bl1,2011,14204,2,1,1.619047619047619,0.5714285714285714,0.7142857142857143,1.2380952380952381
bl1,2011,14243,2,1,1.48,0.6,1.52,1.28
bl1,2011,14120,0,2,0.8333333333333334,1.25,1.25,1.3333333333333333
bl1,2011,14275,1,3,0.6206896551724138,1.4137931034482758,1.3793103448275863,1.3448275862068966
bl1,2012,19748,5,0,2.2,1.6,1.4,1.4
bl1,2012,19761,1,1,2.6666666666666665,1.3333333333333333,2.3333333333333335,1.5
bl1,2012,19766,1,2,2.4285714285714284,1.2857142857142858,2.142857142857143,1
bl1,2012,19779,2,0,2.25,1.375,1.625,1.25
bl1,2012,19784,0,0,2.2222222222222223,1.2222222222222223,1.1111111111111112,1.6666666666666667
bl1,2012,19799,3,1,2,1.1,0.5,1.5
bl1,2012,19802,3,1,2.090909090909091,1.0909090909090908,0.8181818181818182,1.8181818181818181
bl1,2012,19816,2,1,2.1666666666666665,1.0833333333333333,1.25,1.1666666666666667
bl1,2012,19820,1,1,2.1538461538461537,1.0769230769230769,1,1.3846153846153846
bl1,2012,19829,1,1,2.0714285714285716,1.0714285714285714,2.857142857142857,0.35714285714285715
bl1,2012,19841,2,3,2,1.0666666666666667,0.9333333333333333,1.5333333333333334
bl1,2012,19852,3,1,2,1.1875,1.375,2.375
bl1,2012,19856,5,0,2.0588235294117645,1.1764705882352942,1.6470588235294117,1.7058823529411764
bl1,2012,19872,3,0,2.2222222222222223,1.1111111111111112,1,1.2777777777777777
bl1,2012,19876,3,2,2.263157894736842,1.0526315789473684,1.894736842105263,1.2105263157894737
bl1,2012,19885,1,4,2.3,1.1,1.1,1.3
bl1,2012,19897,3,0,2.238095238095238,1.2380952380952381,1.8095238095238095,1.4761904761904763
bl1,2012,19906,1,1,2.272727272727273,1.1818181818181819,1.4090909090909092,1.5
bl1,2012,19910,3,1,2.217391304347826,1.173913043478261,2,1.826086956521739
bl1,2012,20169,1,2,2.25,1.1666666666666667,1.7083333333333333,1.625
bl1,2012,20176,5,1,2.2,1.2,1.28,1.12
bl1,2012,20181,2,1,2.3076923076923075,1.1923076923076923,1.0769230769230769,1.6923076923076923
bl1,2012,20189,4,2,2.2962962962962963,1.1851851851851851,0.8518518518518519,1.4814814814814814
bl1,2012,20201,6,1,2.357142857142857,1.2142857142857142,0.6428571428571429,1.6428571428571428
bl1,2012,20208,2,0,2.4827586206896552,1.206896551724138,1.2413793103448276,1.1724137931034482
bl1,2012,20221,2,1,2.466666666666667,1.1666666666666667,1.2,1.5666666666666667
bl1,2012,20231,1,1,2.4516129032258065,1.1612903225806452,2.903225806451613,0.45161290322580644
bl1,2012,20241,3,3,2.40625,1.15625,1.3125,1.46875
bl1,2012,20249,1,2,2.4242424242424243,1.2121212121212122,1.2121212121212122,2
bl1,2012,19759,2,0,1.1666666666666667,2,2.6666666666666665,1.3333333333333333
bl1,2012,19769,0,4,1.2857142857142858,1.7142857142857142,1.4285714285714286,1.8571428571428572
bl1,2012,19778,3,2,1.125,2,2,1.625
bl1,2012,19785,1,1,1.3333333333333333,2,1.4444444444444444,1.3333333333333333
bl1,2012,19800,4,2,1.3,1.9,0.7,1.6
bl1,2012,19803,1,2,1.5454545454545454,1.9090909090909092,1.0909090909090908,1.7272727272727273
bl1,2012,19817,1,1,1.5,1.9166666666666667,0.6666666666666666,1.8333333333333333
bl1,2012,19821,2,0,1.4615384615384615,1.8461538461538463,1,1.5384615384615385
bl1,2012,19830,1,1,1.5,1.7142857142857142,1.7142857142857142,1.2857142857142858
bl1,2012,19839,2,0,1.4666666666666666,1.6666666666666667,1.4,1.2
bl1,2012,19847,1,1,1.5,1.5625,2.6875,0.375
bl1,2012,19858,0,0,1.4705882352941178,1.5294117647058822,1.3529411764705883,2.411764705882353
bl1,2012,19867,2,1,1.3888888888888888,1.4444444444444444,1.2222222222222223,1.3888888888888888
bl1,2012,19879,1,2,1.4210526315789473,1.4210526315789473,0.9473684210526315,1.368421052631579
bl1,2012,19888,3,3,1.4,1.45,1.9,1.3
bl1,2012,19899,0,1,1.4761904761904763,1.5238095238095237,1.2380952380952381,1.2857142857142858
bl1,2012,20157,1,0,1.391304347826087,1.4782608695652173,1.6521739130434783,1.4782608695652173
bl1,2012,20164,1,1,1.375,1.4166666666666667,1.625,2
bl1,2012,20175,1,0,1.36,1.4,1.88,1.8
bl1,2012,20183,0,2,1.3461538461538463,1.3461538461538463,1.2692307692307692,1.2692307692307692
bl1,2012,20190,1,0,1.2962962962962963,1.3703703703703705,0.6666666666666666,1.6666666666666667
bl1,2012,20203,0,2,1.2857142857142858,1.3214285714285714,1.0357142857142858,1.6428571428571428
bl1,2012,20209,1,0,1.2413793103448276,1.3448275862068966,0.9310344827586207,1.5172413793103448
bl1,2012,20223,1,3,1.2333333333333334,1.3,1.2666666666666666,1.5
bl1,2012,20233,0,1,1.2258064516129032,1.3548387096774193,1.7419354838709677,1.5161290322580645
bl1,2012,20234,4,2,1.1875,1.34375,1.1875,1.1875
bl1,2012,20243,3,4,1.2727272727272727,1.3636363636363635,2.8484848484848486,0.45454545454545453
bl1,2012,19755,1,2,1.4,1.6,2.8,1.4
bl1,2012,19762,3,0,1.3333333333333333,1.6666666666666667,1.1666666666666667,1.8333333333333333
bl1,2012,19768,2,0,1.5714285714285714,1.4285714285714286,0.2857142857142857,1.8571428571428572
bl1,2012,19797,0,0,1.4,1.3,1.1,1.4
bl1,2012,19805,2,1,1.2727272727272727,1.1818181818181819,2.1818181818181817,1.6363636363636365
bl1,2012,19815,3,0,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.6666666666666667
bl1,2012,19826,0,2,1.4615384615384615,1.0769230769230769,2.923076923076923,0.38461538461538464
bl1,2012,19834,1,1,1.3571428571428572,1.1428571428571428,0.7142857142857143,1.7857142857142858
bl1,2012,19844,1,0,1.3333333333333333,1.1333333333333333,0.6666666666666666,1.7333333333333334
bl1,2012,19848,3,1,1.3125,1.0625,1.625,1.375
bl1,2012,19861,0,0,1.411764705882353,1.0588235294117647,1.411764705882353,1.2352941176470589
bl1,2012,19869,0,0,1.3333333333333333,1,2,1.2777777777777777
bl1,2012,19882,1,2,1.263157894736842,0.9473684210526315,1.263157894736842,2.263157894736842
bl1,2012,19887,1,0,1.25,1,1.3,1.4
bl1,2012,19893,3,2,1.2380952380952381,0.9523809523809523,1.7142857142857142,1.8095238095238095
bl1,2012,19905,0,0,1.3181818181818181,1,1.7272727272727273,1.5454545454545454
bl1,2012,20158,1,1,1.2608695652173914,0.9565217391304348,1,1.3043478260869565
bl1,2012,20163,2,5,1.25,0.9583333333333334,1,1.5416666666666667
bl1,2012,20196,1,0,1.2962962962962963,1.2222222222222223,1.1851851851851851,1.5925925925925926
bl1,2012,20205,3,1,1.2857142857142858,1.1785714285714286,1.75,1.6428571428571428
bl1,2012,20207,1,2,1.3448275862068966,1.1724137931034482,1.0689655172413792,1.5862068965517242
bl1,2012,20219,0,1,1.3333333333333333,1.2,2.966666666666667,0.4666666666666667
bl1,2012,20229,2,0,1.2903225806451613,1.1935483870967742,0.967741935483871,1.4516129032258065
bl1,2012,20238,2,1,1.3125,1.15625,0.75,1.71875
bl1,2012,20245,1,2,1.3333333333333333,1.1515151515151516,1.696969696969697,1.4848484848484849
bl1,2012,19753,0,0,0.4,2,2,2.4
bl1,2012,19764,3,1,0.3333333333333333,1.6666666666666667,1.5,1.6666666666666667
bl1,2012,19770,0,0,0.7142857142857143,1.5714285714285714,1,2
bl1,2012,20413,0,2,0.625,1.375,1.125,1.375
bl1,2012,19787,0,2,0.5555555555555556,1.4444444444444444,2,1.7777777777777777
bl1,2012,19810,2,4,0.5454545454545454,1.6363636363636365,1.9090909090909092,1.4545454545454546
bl1,2012,19822,1,2,0.6923076923076923,1.7692307692307692,1.0769230769230769,1.7692307692307692
bl1,2012,19845,0,2,0.7333333333333333,1.7333333333333334,2.7333333333333334,0.4
bl1,2012,19854,1,1,0.6875,1.75,0.625,1.6875
bl1,2012,19862,3,2,0.7058823529411765,1.7058823529411764,1.1764705882352942,1.2941176470588236
